,time,amp
21657,270.7125,-0.335
21658,270.725,-0.385
21659,270.7375,-0.425
21660,270.75,-0.35
21661,270.7625,-0.28
21662,270.775,-0.315
21663,270.7875,-0.42
21664,270.8,-0.47
21665,270.8125,-0.415
21666,270.825,-0.38
21667,270.8375,-0.36
21668,270.85,-0.32
21669,270.8625,-0.295
21670,270.875,-0.305
21671,270.8875,-0.31
21672,270.9,-0.23
21673,270.9125,-0.215
21674,270.925,-0.335
21675,270.9375,-0.45
21676,270.95,-0.46
21677,270.9625,-0.36
21678,270.975,-0.24
21679,270.9875,-0.16
21680,271.0,-0.105
21681,271.0125,-0.08
21682,271.025,-0.135
21683,271.0375,-0.29
21684,271.05,-0.375
21685,271.0625,-0.35
21686,271.075,-0.275
21687,271.0875,-0.245
21688,271.1,-0.285
21689,271.1125,-0.31
21690,271.125,-0.285
21691,271.1375,-0.22
21692,271.15,-0.15
21693,271.1625,-0.115
21694,271.175,-0.18
21695,271.1875,-0.26
21696,271.2,-0.31
21697,271.2125,-0.345
21698,271.225,-0.39
21699,271.2375,-0.43
21700,271.25,-0.455
21701,271.2625,-0.41
21702,271.275,-0.36
21703,271.2875,-0.335
21704,271.3,-0.335
21705,271.3125,-0.34
21706,271.325,-0.3
21707,271.3375,-0.275
21708,271.35,-0.295
21709,271.3625,-0.335
21710,271.375,-0.285
21711,271.3875,-0.215
21712,271.4,-0.285
21713,271.4125,-0.465
21714,271.425,-0.55
21715,271.4375,-0.48
21716,271.45,-0.35
21717,271.4625,-0.285
21718,271.475,-0.275
21719,271.4875,-0.29
21720,271.5,-0.34
21721,271.5125,-0.395
21722,271.525,-0.405
21723,271.5375,-0.37
21724,271.55,-0.31
21725,271.5625,-0.305
21726,271.575,-0.355
21727,271.5875,-0.395
21728,271.6,-0.395
21729,271.6125,-0.335
21730,271.625,-0.315
21731,271.6375,-0.34
21732,271.65,-0.34
21733,271.6625,-0.34
21734,271.675,-0.34
21735,271.6875,-0.4
21736,271.7,-0.46
21737,271.7125,-0.43
21738,271.725,-0.365
21739,271.7375,-0.315
21740,271.75,-0.295
21741,271.7625,-0.305
21742,271.775,-0.3
21743,271.7875,-0.255
21744,271.8,-0.215
21745,271.8125,-0.245
21746,271.825,-0.32
21747,271.8375,-0.375
21748,271.85,-0.345
21749,271.8625,-0.26
21750,271.875,-0.21
21751,271.8875,-0.21
21752,271.9,-0.25
21753,271.9125,-0.245
21754,271.925,-0.245
21755,271.9375,-0.23
21756,271.95,-0.21
21757,271.9625,-0.19
21758,271.975,-0.185
21759,271.9875,-0.195
21760,272.0,-0.21
21761,272.0125,-0.225
21762,272.025,-0.215
21763,272.0375,-0.195
21764,272.05,-0.23
21765,272.0625,-0.305
21766,272.075,-0.375
21767,272.0875,-0.4
21768,272.1,-0.375
21769,272.1125,-0.32
21770,272.125,-0.315
21771,272.1375,-0.36
21772,272.15,-0.37
21773,272.1625,-0.38
21774,272.175,-0.375
21775,272.1875,-0.345
21776,272.2,-0.35
21777,272.2125,-0.355
21778,272.225,-0.38
21779,272.2375,-0.385
21780,272.25,-0.37
21781,272.2625,-0.35
21782,272.275,-0.36
21783,272.2875,-0.365
21784,272.3,-0.365
21785,272.3125,-0.37
21786,272.325,-0.35
21787,272.3375,-0.32
21788,272.35,-0.33
21789,272.3625,-0.365
21790,272.375,-0.385
21791,272.3875,-0.38
21792,272.4,-0.385
21793,272.4125,-0.385
21794,272.425,-0.385
21795,272.4375,-0.335
21796,272.45,-0.26
21797,272.4625,-0.12
21798,272.475,0.09
21799,272.4875,0.365
21800,272.5,0.665
21801,272.5125,0.95
21802,272.525,1.17
21803,272.5375,1.345
21804,272.55,1.335
21805,272.5625,1.13
21806,272.575,0.805
21807,272.5875,0.415
21808,272.6,0.0
21809,272.6125,-0.285
21810,272.625,-0.395
21811,272.6375,-0.385
21812,272.65,-0.36
21813,272.6625,-0.34
21814,272.675,-0.365
21815,272.6875,-0.37
21816,272.7,-0.36
21817,272.7125,-0.32
21818,272.725,-0.305
21819,272.7375,-0.31
21820,272.75,-0.315
21821,272.7625,-0.31
21822,272.775,-0.325
21823,272.7875,-0.255
21824,272.8,-0.225
21825,272.8125,-0.255
21826,272.825,-0.335
21827,272.8375,-0.445
21828,272.85,-0.51
21829,272.8625,-0.495
21830,272.875,-0.475
21831,272.8875,-0.445
21832,272.9,-0.42
21833,272.9125,-0.405
21834,272.925,-0.385
21835,272.9375,-0.36
21836,272.95,-0.345
21837,272.9625,-0.33
21838,272.975,-0.335
21839,272.9875,-0.35
21840,273.0,-0.35
21841,273.0125,-0.34
21842,273.025,-0.33
21843,273.0375,-0.32
21844,273.05,-0.3
21845,273.0625,-0.32
21846,273.075,-0.3
21847,273.0875,-0.28
21848,273.1,-0.235
21849,273.1125,-0.21
21850,273.125,-0.24
21851,273.1375,-0.3
21852,273.15,-0.325
21853,273.1625,-0.29
21854,273.175,-0.21
21855,273.1875,-0.155
21856,273.2,-0.135
21857,273.2125,-0.125
21858,273.225,-0.095
21859,273.2375,-0.065
21860,273.25,-0.025
21861,273.2625,-0.03
21862,273.275,-0.045
21863,273.2875,-0.06
21864,273.3,-0.02
21865,273.3125,0.01
21866,273.325,0.02
21867,273.3375,-0.005
21868,273.35,0.0
21869,273.3625,-0.02
21870,273.375,-0.01
21871,273.3875,0.03
21872,273.4,0.03
21873,273.4125,0.015
21874,273.425,0.0
21875,273.4375,-0.005
21876,273.45,-0.005
21877,273.4625,-0.005
21878,273.475,-0.025
21879,273.4875,-0.05
21880,273.5,-0.065
21881,273.5125,-0.06
21882,273.525,-0.04
21883,273.5375,0.03
21884,273.55,0.045
21885,273.5625,0.03
21886,273.575,-0.015
21887,273.5875,-0.07
21888,273.6,-0.07
21889,273.6125,-0.085
21890,273.625,-0.095
21891,273.6375,-0.175
21892,273.65,-0.25
21893,273.6625,-0.265
21894,273.675,-0.245
21895,273.6875,-0.265
21896,273.7,-0.28
21897,273.7125,-0.335
21898,273.725,-0.38
21899,273.7375,-0.39
21900,273.75,-0.39
21901,273.7625,-0.365
21902,273.775,-0.34
21903,273.7875,-0.33
21904,273.8,-0.335
21905,273.8125,-0.34
21906,273.825,-0.345
21907,273.8375,-0.315
21908,273.85,-0.315
21909,273.8625,-0.33
21910,273.875,-0.35
21911,273.8875,-0.365
21912,273.9,-0.36
21913,273.9125,-0.335
21914,273.925,-0.31
21915,273.9375,-0.3
21916,273.95,-0.28
21917,273.9625,-0.29
21918,273.975,-0.285
21919,273.9875,-0.27
21920,274.0,-0.265
21921,274.0125,-0.285
21922,274.025,-0.3
21923,274.0375,-0.29
21924,274.05,-0.28
21925,274.0625,-0.27
21926,274.075,-0.26
21927,274.0875,-0.26
21928,274.1,-0.25
21929,274.1125,-0.235
21930,274.125,-0.195
21931,274.1375,-0.19
21932,274.15,-0.18
21933,274.1625,-0.165
21934,274.175,-0.175
21935,274.1875,-0.18
21936,274.2,-0.17
21937,274.2125,-0.13
21938,274.225,-0.125
21939,274.2375,-0.15
21940,274.25,-0.17
21941,274.2625,-0.135
21942,274.275,-0.125
21943,274.2875,-0.11
21944,274.3,-0.125
21945,274.3125,-0.135
21946,274.325,-0.175
21947,274.3375,-0.175
21948,274.35,-0.17
21949,274.3625,-0.14
21950,274.375,-0.12
21951,274.3875,-0.11
21952,274.4,-0.085
21953,274.4125,-0.055
21954,274.425,-0.025
21955,274.4375,-0.005
21956,274.45,-0.005
21957,274.4625,-0.025
21958,274.475,-0.045
21959,274.4875,-0.06
21960,274.5,-0.09
21961,274.5125,-0.105
21962,274.525,-0.125
21963,274.5375,-0.16
21964,274.55,-0.185
21965,274.5625,-0.21
21966,274.575,-0.24
21967,274.5875,-0.25
21968,274.6,-0.245
21969,274.6125,-0.28
21970,274.625,-0.26
21971,274.6375,-0.265
21972,274.65,-0.285
21973,274.6625,-0.305
21974,274.675,-0.315
21975,274.6875,-0.33
21976,274.7,-0.345
21977,274.7125,-0.345
21978,274.725,-0.35
21979,274.7375,-0.36
21980,274.75,-0.345
21981,274.7625,-0.345
21982,274.775,-0.355
21983,274.7875,-0.36
21984,274.8,-0.355
21985,274.8125,-0.34
21986,274.825,-0.315
21987,274.8375,-0.34
21988,274.85,-0.375
21989,274.8625,-0.415
21990,274.875,-0.42
21991,274.8875,-0.385
21992,274.9,-0.325
21993,274.9125,-0.23
21994,274.925,-0.055
21995,274.9375,0.15
21996,274.95,0.405
21997,274.9625,0.69
21998,274.975,0.955
21999,274.9875,1.165
22000,275.0,1.34
22001,275.0125,1.43
22002,275.025,1.305
22003,275.0375,0.935
22004,275.05,0.475
22005,275.0625,0.06
22006,275.075,-0.27
22007,275.0875,-0.435
22008,275.1,-0.445
22009,275.1125,-0.395
22010,275.125,-0.37
22011,275.1375,-0.37
22012,275.15,-0.37
22013,275.1625,-0.355
22014,275.175,-0.345
22015,275.1875,-0.345
22016,275.2,-0.34
22017,275.2125,-0.34
22018,275.225,-0.34
22019,275.2375,-0.35
22020,275.25,-0.355
22021,275.2625,-0.34
22022,275.275,-0.345
22023,275.2875,-0.345
22024,275.3,-0.355
22025,275.3125,-0.345
22026,275.325,-0.325
22027,275.3375,-0.3
22028,275.35,-0.28
22029,275.3625,-0.26
22030,275.375,-0.27
22031,275.3875,-0.295
22032,275.4,-0.31
22033,275.4125,-0.305
22034,275.425,-0.285
22035,275.4375,-0.275
22036,275.45,-0.295
22037,275.4625,-0.29
22038,275.475,-0.28
22039,275.4875,-0.265
22040,275.5,-0.265
22041,275.5125,-0.27
22042,275.525,-0.29
22043,275.5375,-0.325
22044,275.55,-0.325
22045,275.5625,-0.28
22046,275.575,-0.26
22047,275.5875,-0.26
22048,275.6,-0.295
22049,275.6125,-0.3
22050,275.625,-0.305
22051,275.6375,-0.29
22052,275.65,-0.28
22053,275.6625,-0.255
22054,275.675,-0.245
22055,275.6875,-0.23
22056,275.7,-0.195
22057,275.7125,-0.17
22058,275.725,-0.2
22059,275.7375,-0.21
22060,275.75,-0.22
22061,275.7625,-0.22
22062,275.775,-0.21
22063,275.7875,-0.18
22064,275.8,-0.125
22065,275.8125,-0.09
22066,275.825,-0.07
22067,275.8375,-0.065
22068,275.85,-0.075
22069,275.8625,-0.075
22070,275.875,-0.055
22071,275.8875,-0.06
22072,275.9,-0.08
22073,275.9125,-0.065
22074,275.925,-0.03
22075,275.9375,-0.01
22076,275.95,-0.005
22077,275.9625,-0.02
22078,275.975,-0.015
22079,275.9875,0.0
22080,276.0,0.025
22081,276.0125,0.035
22082,276.025,0.02
22083,276.0375,0.02
22084,276.05,0.01
22085,276.0625,-0.005
22086,276.075,-0.035
22087,276.0875,-0.03
22088,276.1,-0.04
22089,276.1125,-0.07
22090,276.125,-0.12
22091,276.1375,-0.13
22092,276.15,-0.13
22093,276.1625,-0.135
22094,276.175,-0.135
22095,276.1875,-0.15
22096,276.2,-0.19
22097,276.2125,-0.22
22098,276.225,-0.245
22099,276.2375,-0.21
22100,276.25,-0.19
22101,276.2625,-0.19
22102,276.275,-0.215
22103,276.2875,-0.255
22104,276.3,-0.29
22105,276.3125,-0.28
22106,276.325,-0.265
22107,276.3375,-0.26
22108,276.35,-0.25
22109,276.3625,-0.255
22110,276.375,-0.26
22111,276.3875,-0.275
22112,276.4,-0.305
22113,276.4125,-0.345
22114,276.425,-0.37
22115,276.4375,-0.375
22116,276.45,-0.355
22117,276.4625,-0.355
22118,276.475,-0.335
22119,276.4875,-0.345
22120,276.5,-0.355
22121,276.5125,-0.36
22122,276.525,-0.335
22123,276.5375,-0.33
22124,276.55,-0.325
22125,276.5625,-0.34
22126,276.575,-0.375
22127,276.5875,-0.375
22128,276.6,-0.355
22129,276.6125,-0.375
22130,276.625,-0.38
22131,276.6375,-0.36
22132,276.65,-0.36
22133,276.6625,-0.39
22134,276.675,-0.41
22135,276.6875,-0.39
22136,276.7,-0.38
22137,276.7125,-0.395
22138,276.725,-0.41
22139,276.7375,-0.415
22140,276.75,-0.405
22141,276.7625,-0.415
22142,276.775,-0.435
22143,276.7875,-0.455
22144,276.8,-0.445
22145,276.8125,-0.41
22146,276.825,-0.37
22147,276.8375,-0.365
22148,276.85,-0.36
22149,276.8625,-0.375
22150,276.875,-0.38
22151,276.8875,-0.36
22152,276.9,-0.34
22153,276.9125,-0.32
22154,276.925,-0.32
22155,276.9375,-0.31
22156,276.95,-0.345
22157,276.9625,-0.355
22158,276.975,-0.37
22159,276.9875,-0.375
22160,277.0,-0.385
22161,277.0125,-0.39
22162,277.025,-0.395
22163,277.0375,-0.405
22164,277.05,-0.395
22165,277.0625,-0.39
22166,277.075,-0.37
22167,277.0875,-0.395
22168,277.1,-0.42
22169,277.1125,-0.445
22170,277.125,-0.46
22171,277.1375,-0.455
22172,277.15,-0.47
22173,277.1625,-0.485
22174,277.175,-0.505
22175,277.1875,-0.53
22176,277.2,-0.54
22177,277.2125,-0.535
22178,277.225,-0.53
22179,277.2375,-0.55
22180,277.25,-0.545
22181,277.2625,-0.535
22182,277.275,-0.515
22183,277.2875,-0.5
22184,277.3,-0.5
22185,277.3125,-0.515
22186,277.325,-0.55
22187,277.3375,-0.57
22188,277.35,-0.555
22189,277.3625,-0.54
22190,277.375,-0.515
22191,277.3875,-0.545
22192,277.4,-0.56
22193,277.4125,-0.54
22194,277.425,-0.5
22195,277.4375,-0.405
22196,277.45,-0.25
22197,277.4625,-0.07
22198,277.475,0.18
22199,277.4875,0.46
22200,277.5,0.76
22201,277.5125,1.035
22202,277.525,1.26
22203,277.5375,1.4
22204,277.55,1.33
22205,277.5625,0.98
22206,277.575,0.48
22207,277.5875,-0.035
22208,277.6,-0.44
22209,277.6125,-0.58
22210,277.625,-0.53
22211,277.6375,-0.49
22212,277.65,-0.475
22213,277.6625,-0.49
22214,277.675,-0.475
22215,277.6875,-0.455
22216,277.7,-0.465
22217,277.7125,-0.48
22218,277.725,-0.485
22219,277.7375,-0.495
22220,277.75,-0.505
22221,277.7625,-0.5
22222,277.775,-0.485
22223,277.7875,-0.495
22224,277.8,-0.475
22225,277.8125,-0.48
22226,277.825,-0.47
22227,277.8375,-0.475
22228,277.85,-0.515
22229,277.8625,-0.56
22230,277.875,-0.575
22231,277.8875,-0.57
22232,277.9,-0.57
22233,277.9125,-0.57
22234,277.925,-0.585
22235,277.9375,-0.585
22236,277.95,-0.57
22237,277.9625,-0.58
22238,277.975,-0.58
22239,277.9875,-0.595
22240,278.0,-0.565
22241,278.0125,-0.53
22242,278.025,-0.52
22243,278.0375,-0.54
22244,278.05,-0.585
22245,278.0625,-0.585
22246,278.075,-0.565
22247,278.0875,-0.53
22248,278.1,-0.505
22249,278.1125,-0.515
22250,278.125,-0.53
22251,278.1375,-0.54
22252,278.15,-0.515
22253,278.1625,-0.49
22254,278.175,-0.445
22255,278.1875,-0.415
22256,278.2,-0.405
22257,278.2125,-0.425
22258,278.225,-0.47
22259,278.2375,-0.485
22260,278.25,-0.42
22261,278.2625,-0.36
22262,278.275,-0.335
22263,278.2875,-0.355
22264,278.3,-0.355
22265,278.3125,-0.35
22266,278.325,-0.34
22267,278.3375,-0.31
22268,278.35,-0.29
22269,278.3625,-0.285
22270,278.375,-0.3
22271,278.3875,-0.3
22272,278.4,-0.25
22273,278.4125,-0.23
22274,278.425,-0.23
22275,278.4375,-0.24
22276,278.45,-0.24
22277,278.4625,-0.215
22278,278.475,-0.2
22279,278.4875,-0.205
22280,278.5,-0.24
22281,278.5125,-0.28
22282,278.525,-0.285
22283,278.5375,-0.27
22284,278.55,-0.25
22285,278.5625,-0.245
22286,278.575,-0.26
22287,278.5875,-0.315
22288,278.6,-0.36
22289,278.6125,-0.415
22290,278.625,-0.455
22291,278.6375,-0.47
22292,278.65,-0.46
22293,278.6625,-0.47
22294,278.675,-0.495
22295,278.6875,-0.53
22296,278.7,-0.565
22297,278.7125,-0.59
22298,278.725,-0.595
22299,278.7375,-0.605
22300,278.75,-0.62
22301,278.7625,-0.61
22302,278.775,-0.635
22303,278.7875,-0.65
22304,278.8,-0.66
22305,278.8125,-0.665
22306,278.825,-0.685
22307,278.8375,-0.71
22308,278.85,-0.685
22309,278.8625,-0.645
22310,278.875,-0.65
22311,278.8875,-0.685
22312,278.9,-0.715
22313,278.9125,-0.715
22314,278.925,-0.705
22315,278.9375,-0.7
22316,278.95,-0.7
22317,278.9625,-0.69
22318,278.975,-0.68
22319,278.9875,-0.68
22320,279.0,-0.68
22321,279.0125,-0.67
22322,279.025,-0.655
22323,279.0375,-0.64
22324,279.05,-0.65
22325,279.0625,-0.65
22326,279.075,-0.68
22327,279.0875,-0.7
22328,279.1,-0.72
22329,279.1125,-0.705
22330,279.125,-0.695
22331,279.1375,-0.65
22332,279.15,-0.62
22333,279.1625,-0.59
22334,279.175,-0.6
22335,279.1875,-0.615
22336,279.2,-0.65
22337,279.2125,-0.675
22338,279.225,-0.695
22339,279.2375,-0.66
22340,279.25,-0.62
22341,279.2625,-0.6
22342,279.275,-0.585
22343,279.2875,-0.565
22344,279.3,-0.5
22345,279.3125,-0.475
22346,279.325,-0.49
22347,279.3375,-0.545
22348,279.35,-0.6
22349,279.3625,-0.6
22350,279.375,-0.54
22351,279.3875,-0.51
22352,279.4,-0.51
22353,279.4125,-0.47
22354,279.425,-0.425
22355,279.4375,-0.43
22356,279.45,-0.455
22357,279.4625,-0.485
22358,279.475,-0.485
22359,279.4875,-0.425
22360,279.5,-0.37
22361,279.5125,-0.32
22362,279.525,-0.285
22363,279.5375,-0.245
22364,279.55,-0.2
22365,279.5625,-0.145
22366,279.575,-0.09
22367,279.5875,-0.035
22368,279.6,0.06
22369,279.6125,0.155
22370,279.625,0.22
22371,279.6375,0.295
22372,279.65,0.365
22373,279.6625,0.49
22374,279.675,0.585
22375,279.6875,0.655
22376,279.7,0.715
22377,279.7125,0.775
22378,279.725,0.86
22379,279.7375,0.935
22380,279.75,0.9
22381,279.7625,0.79
22382,279.775,0.68
22383,279.7875,0.615
22384,279.8,0.59
22385,279.8125,0.555
22386,279.825,0.54
22387,279.8375,0.51
22388,279.85,0.47
22389,279.8625,0.425
22390,279.875,0.385
22391,279.8875,0.315
22392,279.9,0.24
22393,279.9125,0.235
22394,279.925,0.27
22395,279.9375,0.3
22396,279.95,0.295
22397,279.9625,0.29
22398,279.975,0.295
22399,279.9875,0.245
22400,280.0,0.14
22401,280.0125,-0.03
22402,280.025,-0.27
22403,280.0375,-0.53
22404,280.05,-0.725
22405,280.0625,-0.83
22406,280.075,-0.9
22407,280.0875,-0.97
22408,280.1,-1.025
22409,280.1125,-1.055
22410,280.125,-1.075
22411,280.1375,-1.075
22412,280.15,-1.085
22413,280.1625,-1.095
22414,280.175,-1.115
22415,280.1875,-1.14
22416,280.2,-1.155
22417,280.2125,-1.13
22418,280.225,-1.095
22419,280.2375,-1.08
22420,280.25,-1.115
22421,280.2625,-1.175
22422,280.275,-1.2
22423,280.2875,-1.215
22424,280.3,-1.24
22425,280.3125,-1.225
22426,280.325,-1.24
22427,280.3375,-1.25
22428,280.35,-1.26
22429,280.3625,-1.26
22430,280.375,-1.23
22431,280.3875,-1.25
22432,280.4,-1.285
22433,280.4125,-1.325
22434,280.425,-1.36
22435,280.4375,-1.335
22436,280.45,-1.295
22437,280.4625,-1.285
22438,280.475,-1.325
22439,280.4875,-1.355
22440,280.5,-1.35
22441,280.5125,-1.33
22442,280.525,-1.345
22443,280.5375,-1.35
22444,280.55,-1.35
22445,280.5625,-1.34
22446,280.575,-1.35
22447,280.5875,-1.345
22448,280.6,-1.305
22449,280.6125,-1.285
22450,280.625,-1.325
22451,280.6375,-1.415
22452,280.65,-1.46
22453,280.6625,-1.44
22454,280.675,-1.38
22455,280.6875,-1.335
22456,280.7,-1.315
22457,280.7125,-1.32
22458,280.725,-1.28
22459,280.7375,-1.24
22460,280.75,-1.22
22461,280.7625,-1.25
22462,280.775,-1.285
22463,280.7875,-1.255
22464,280.8,-1.18
22465,280.8125,-1.105
22466,280.825,-1.08
22467,280.8375,-1.095
22468,280.85,-1.105
22469,280.8625,-1.045
22470,280.875,-0.95
22471,280.8875,-0.905
22472,280.9,-0.88
22473,280.9125,-0.885
22474,280.925,-0.92
22475,280.9375,-0.925
22476,280.95,-0.865
22477,280.9625,-0.815
22478,280.975,-0.83
22479,280.9875,-0.845
22480,281.0,-0.86
22481,281.0125,-0.85
22482,281.025,-0.835
22483,281.0375,-0.83
22484,281.05,-0.825
22485,281.0625,-0.825
22486,281.075,-0.83
22487,281.0875,-0.825
22488,281.1,-0.82
22489,281.1125,-0.8
22490,281.125,-0.8
22491,281.1375,-0.835
22492,281.15,-0.87
22493,281.1625,-0.89
22494,281.175,-0.9
22495,281.1875,-0.89
22496,281.2,-0.87
22497,281.2125,-0.825
22498,281.225,-0.82
22499,281.2375,-0.84
22500,281.25,-0.875
22501,281.2625,-0.92
22502,281.275,-0.955
22503,281.2875,-0.96
22504,281.3,-0.925
22505,281.3125,-0.88
22506,281.325,-0.855
22507,281.3375,-0.85
22508,281.35,-0.87
22509,281.3625,-0.885
22510,281.375,-0.89
22511,281.3875,-0.9
22512,281.4,-0.865
22513,281.4125,-0.845
22514,281.425,-0.84
22515,281.4375,-0.84
22516,281.45,-0.86
22517,281.4625,-0.87
22518,281.475,-0.85
22519,281.4875,-0.825
22520,281.5,-0.81
22521,281.5125,-0.85
22522,281.525,-0.865
22523,281.5375,-0.85
22524,281.55,-0.83
22525,281.5625,-0.785
22526,281.575,-0.78
22527,281.5875,-0.795
22528,281.6,-0.81
22529,281.6125,-0.79
22530,281.625,-0.785
22531,281.6375,-0.775
22532,281.65,-0.77
22533,281.6625,-0.775
22534,281.675,-0.78
22535,281.6875,-0.775
22536,281.7,-0.77
22537,281.7125,-0.77
22538,281.725,-0.77
22539,281.7375,-0.775
22540,281.75,-0.78
22541,281.7625,-0.765
22542,281.775,-0.74
22543,281.7875,-0.73
22544,281.8,-0.71
22545,281.8125,-0.705
22546,281.825,-0.67
22547,281.8375,-0.635
22548,281.85,-0.58
22549,281.8625,-0.565
22550,281.875,-0.55
22551,281.8875,-0.575
22552,281.9,-0.59
22553,281.9125,-0.56
22554,281.925,-0.51
22555,281.9375,-0.5
22556,281.95,-0.495
22557,281.9625,-0.525
22558,281.975,-0.585
22559,281.9875,-0.61
22560,282.0,-0.625
22561,282.0125,-0.62
22562,282.025,-0.63
22563,282.0375,-0.61
22564,282.05,-0.625
22565,282.0625,-0.65
22566,282.075,-0.68
22567,282.0875,-0.68
22568,282.1,-0.665
22569,282.1125,-0.635
22570,282.125,-0.655
22571,282.1375,-0.7
22572,282.15,-0.7
22573,282.1625,-0.685
22574,282.175,-0.665
22575,282.1875,-0.66
22576,282.2,-0.705
22577,282.2125,-0.71
22578,282.225,-0.7
22579,282.2375,-0.685
22580,282.25,-0.67
22581,282.2625,-0.655
22582,282.275,-0.615
22583,282.2875,-0.62
22584,282.3,-0.645
22585,282.3125,-0.69
22586,282.325,-0.705
22587,282.3375,-0.675
22588,282.35,-0.625
22589,282.3625,-0.555
22590,282.375,-0.45
22591,282.3875,-0.305
22592,282.4,-0.165
22593,282.4125,-0.02
22594,282.425,0.17
22595,282.4375,0.41
22596,282.45,0.695
22597,282.4625,0.97
22598,282.475,1.07
22599,282.4875,0.935
22600,282.5,0.58
22601,282.5125,0.14
22602,282.525,-0.215
22603,282.5375,-0.48
22604,282.55,-0.62
22605,282.5625,-0.66
22606,282.575,-0.665
22607,282.5875,-0.665
22608,282.6,-0.65
22609,282.6125,-0.615
22610,282.625,-0.575
22611,282.6375,-0.555
22612,282.65,-0.555
22613,282.6625,-0.575
22614,282.675,-0.61
22615,282.6875,-0.625
22616,282.7,-0.595
22617,282.7125,-0.59
22618,282.725,-0.62
22619,282.7375,-0.64
22620,282.75,-0.65
22621,282.7625,-0.63
22622,282.775,-0.635
22623,282.7875,-0.64
22624,282.8,-0.66
22625,282.8125,-0.66
22626,282.825,-0.63
22627,282.8375,-0.57
22628,282.85,-0.565
22629,282.8625,-0.61
22630,282.875,-0.665
22631,282.8875,-0.665
22632,282.9,-0.625
22633,282.9125,-0.585
22634,282.925,-0.57
22635,282.9375,-0.565
22636,282.95,-0.61
22637,282.9625,-0.655
22638,282.975,-0.66
22639,282.9875,-0.64
22640,283.0,-0.63
22641,283.0125,-0.59
22642,283.025,-0.58
22643,283.0375,-0.575
22644,283.05,-0.585
22645,283.0625,-0.585
22646,283.075,-0.575
22647,283.0875,-0.585
22648,283.1,-0.565
22649,283.1125,-0.53
22650,283.125,-0.465
22651,283.1375,-0.43
22652,283.15,-0.455
22653,283.1625,-0.49
22654,283.175,-0.51
22655,283.1875,-0.5
22656,283.2,-0.47
22657,283.2125,-0.45
22658,283.225,-0.455
22659,283.2375,-0.48
22660,283.25,-0.495
22661,283.2625,-0.47
22662,283.275,-0.405
22663,283.2875,-0.32
22664,283.3,-0.26
22665,283.3125,-0.265
22666,283.325,-0.27
22667,283.3375,-0.27
22668,283.35,-0.245
22669,283.3625,-0.2
22670,283.375,-0.2
22671,283.3875,-0.205
22672,283.4,-0.24
22673,283.4125,-0.28
22674,283.425,-0.255
22675,283.4375,-0.18
22676,283.45,-0.155
22677,283.4625,-0.175
22678,283.475,-0.22
22679,283.4875,-0.235
22680,283.5,-0.195
22681,283.5125,-0.165
22682,283.525,-0.14
22683,283.5375,-0.155
22684,283.55,-0.2
22685,283.5625,-0.215
22686,283.575,-0.235
22687,283.5875,-0.265
22688,283.6,-0.285
22689,283.6125,-0.315
22690,283.625,-0.355
22691,283.6375,-0.415
22692,283.65,-0.455
22693,283.6625,-0.455
22694,283.675,-0.46
22695,283.6875,-0.495
22696,283.7,-0.53
22697,283.7125,-0.535
22698,283.725,-0.51
22699,283.7375,-0.475
22700,283.75,-0.455
22701,283.7625,-0.465
22702,283.775,-0.55
22703,283.7875,-0.625
22704,283.8,-0.665
22705,283.8125,-0.685
22706,283.825,-0.68
22707,283.8375,-0.655
22708,283.85,-0.635
22709,283.8625,-0.655
22710,283.875,-0.69
22711,283.8875,-0.71
22712,283.9,-0.74
22713,283.9125,-0.75
22714,283.925,-0.715
22715,283.9375,-0.705
22716,283.95,-0.71
22717,283.9625,-0.75
22718,283.975,-0.785
22719,283.9875,-0.76
22720,284.0,-0.71
22721,284.0125,-0.665
22722,284.025,-0.655
